page_type,시도,시군구,읍면동,리,지역표시명,source_html,confidence,is_valid,validation_note
region,경기도,군포시,군포시영어,,군포시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\군포시과외\군포시영어과외\index.html,high,true,정상
region,경기도,군포시,금정동,,금정동,C:\Users\user\Documents\GitHub\studynavi\경기과외\군포시과외\금정동과외\index.html,high,true,정상
region,경기도,군포시,당정동,,당정동,C:\Users\user\Documents\GitHub\studynavi\경기과외\군포시과외\당정동과외\index.html,high,true,정상
region,경기도,군포시,산본동,,산본동,C:\Users\user\Documents\GitHub\studynavi\경기과외\군포시과외\산본동과외\index.html,high,true,정상
region,경기도,김포시,,,김포시,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\index.html,high,true,정상
region,경기도,김포시,감정동,,감정동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\감정동과외\index.html,high,true,정상
region,경기도,김포시,구래동,,구래동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\구래동과외\index.html,high,true,정상
region,경기도,김포시,김포시수학,,김포시수학,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\김포시수학과외\index.html,high,true,정상
region,경기도,김포시,김포시영어,,김포시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\김포시영어과외\index.html,high,true,정상
region,경기도,김포시,마산동,,마산동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\마산동과외\index.html,high,true,정상
region,경기도,김포시,북변동,,북변동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\북변동과외\index.html,high,true,정상
region,경기도,김포시,사우동,,사우동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\사우동과외\index.html,high,true,정상
region,경기도,김포시,운양동,,운양동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\운양동과외\index.html,high,true,정상
region,경기도,김포시,장기동,,장기동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\장기동과외\index.html,high,true,정상
region,경기도,김포시,풍무동,,풍무동,C:\Users\user\Documents\GitHub\studynavi\경기과외\김포시과외\풍무동과외\index.html,high,true,정상
region,경기도,남양주시,,,남양주시,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\index.html,high,true,정상
region,경기도,남양주시,가운동,,가운동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\가운동과외\index.html,high,true,정상
region,경기도,남양주시,수동,,수동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\경기수동과외\index.html,high,true,정상
region,경기도,남양주시,광동,,광동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\광동과외\index.html,high,true,정상
region,경기도,남양주시,남양주시금곡동,,남양주시금곡동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\남양주시금곡동과외\index.html,high,true,정상
region,경기도,남양주시,남양주시수학,,남양주시수학,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\남양주시수학과외\index.html,high,true,정상
region,경기도,남양주시,남양주시영어,,남양주시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\남양주시영어과외\index.html,high,true,정상
region,경기도,남양주시,다산동,,다산동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\다산동과외\index.html,high,true,정상
region,경기도,남양주시,별내동,,별내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\별내동과외\index.html,high,true,정상
region,경기도,남양주시,지금동,,지금동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\지금동과외\index.html,high,true,정상
region,경기도,남양주시,평내동,,평내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\평내동과외\index.html,high,true,정상
region,경기도,남양주시,호평동,,호평동,C:\Users\user\Documents\GitHub\studynavi\경기과외\남양주시과외\호평동과외\index.html,high,true,정상
region,경기도,동두천시,,,동두천시,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\index.html,high,true,정상
region,경기도,동두천시,동두천시송내동,,동두천시송내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\동두천시송내동과외\index.html,high,true,정상
region,경기도,동두천시,동두천시수학,,동두천시수학,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\동두천시수학과외\index.html,high,true,정상
region,경기도,동두천시,동두천시안흥동,,동두천시안흥동,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\동두천시안흥동과외\index.html,high,true,정상
region,경기도,동두천시,동두천시영어,,동두천시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\동두천시영어과외\index.html,high,true,정상
region,경기도,동두천시,생연동,,생연동,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\생연동과외\index.html,high,true,정상
region,경기도,동두천시,지행동,,지행동,C:\Users\user\Documents\GitHub\studynavi\경기과외\동두천시과외\지행동과외\index.html,high,true,정상
region,경기도,부천시,,,부천시,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\index.html,high,true,정상
region,경기도,부천시,오정동,,오정동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\경기오정동과외\index.html,high,true,정상
region,경기도,부천시,고강동,,고강동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\고강동과외\index.html,high,true,정상
region,경기도,부천시,괴안동,,괴안동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\괴안동과외\index.html,high,true,정상
region,경기도,부천시,도당동,,도당동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\도당동과외\index.html,high,true,정상
region,경기도,부천시,범박동,,범박동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\범박동과외\index.html,high,true,정상
region,경기도,부천시,부천시내동,,부천시내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시내동과외\index.html,high,true,정상
region,경기도,부천시,부천시상동,,부천시상동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시상동과외\index.html,high,true,정상
region,경기도,부천시,부천시송내동,,부천시송내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시송내동과외\index.html,high,true,정상
region,경기도,부천시,부천시수학,,부천시수학,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시수학과외\index.html,high,true,정상
region,경기도,부천시,부천시영어,,부천시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시영어과외\index.html,high,true,정상
region,경기도,부천시,부천시중동,,부천시중동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\부천시중동과외\index.html,high,true,정상
region,경기도,부천시,소사동,,소사동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\소사동과외\index.html,high,true,정상
region,경기도,부천시,소사본동,,소사본동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\소사본동과외\index.html,high,true,정상
region,경기도,부천시,심곡본동,,심곡본동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\심곡본동과외\index.html,high,true,정상
region,경기도,부천시,여월동,,여월동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\여월동과외\index.html,high,true,정상
region,경기도,부천시,역곡동,,역곡동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\역곡동과외\index.html,high,true,정상
region,경기도,부천시,옥길동,,옥길동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\옥길동과외\index.html,high,true,정상
region,경기도,부천시,원미동,,원미동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\원미동과외\index.html,high,true,정상
region,경기도,부천시,원종동,,원종동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\원종동과외\index.html,high,true,정상
region,경기도,부천시,작동,,작동,C:\Users\user\Documents\GitHub\studynavi\경기과외\부천시과외\작동과외\index.html,high,true,정상
region,경기도,성남시,,,성남시,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\index.html,high,true,정상
region,경기도,성남시,신흥동,,신흥동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\경기신흥동과외\index.html,high,true,정상
region,경기도,성남시,태평동,,태평동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\경기태평동과외\index.html,high,true,정상
region,경기도,성남시,구미동,,구미동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\구미동과외\index.html,high,true,정상
region,경기도,성남시,금광동,,금광동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\금광동과외\index.html,high,true,정상
region,경기도,성남시,단대동,,단대동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\단대동과외\index.html,high,true,정상
region,경기도,성남시,대장동,,대장동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\대장동과외\index.html,high,true,정상
region,경기도,성남시,도촌동,,도촌동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\도촌동과외\index.html,high,true,정상
region,경기도,성남시,동원동,,동원동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\동원동과외\index.html,high,true,정상
region,경기도,성남시,백현동,,백현동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\백현동과외\index.html,high,true,정상
region,경기도,성남시,복정동,,복정동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\복정동과외\index.html,high,true,정상
region,경기도,성남시,분당동,,분당동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\분당동과외\index.html,high,true,정상
region,경기도,성남시,산성동,,산성동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\산성동과외\index.html,high,true,정상
region,경기도,성남시,삼평동,,삼평동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\삼평동과외\index.html,high,true,정상
region,경기도,성남시,서현동,,서현동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\서현동과외\index.html,high,true,정상
region,경기도,성남시,성남동,,성남동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남동과외\index.html,high,true,정상
region,경기도,성남시,성남시금곡동,,성남시금곡동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남시금곡동과외\index.html,high,true,정상
region,경기도,성남시,성남시수학,,성남시수학,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남시수학과외\index.html,high,true,정상
region,경기도,성남시,성남시영어,,성남시영어,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남시영어과외\index.html,high,true,정상
region,경기도,성남시,성남시은행동,,성남시은행동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남시은행동과외\index.html,high,true,정상
region,경기도,성남시,성남시정자동,,성남시정자동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\성남시정자동과외\index.html,high,true,정상
region,경기도,성남시,수내동,,수내동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\수내동과외\index.html,high,true,정상
region,경기도,성남시,수진동,,수진동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\수진동과외\index.html,high,true,정상
region,경기도,성남시,심곡동,,심곡동,C:\Users\user\Documents\GitHub\studynavi\경기과외\성남시과외\심곡동과외\index.html,high,true,정상
