page_type,시도,시군구,읍면동,리,학교명,학교급,대상,source_html,confidence,is_valid,validation_note
school,서울특별시,강북구,미아동,,영훈고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\미아동과외\영훈고과외\index.html,high,true,정상
school,서울특별시,강북구,미아동,,영훈국제중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\미아동과외\영훈국제중과외\index.html,high,true,정상
school,서울특별시,강북구,미아동,,창문여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\미아동과외\창문여자고과외\index.html,high,true,정상
school,서울특별시,강북구,번동,,번동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\번동과외\번동중과외\index.html,high,true,정상
school,서울특별시,강북구,번동,,수송중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\번동과외\수송중과외\index.html,high,true,정상
school,서울특별시,강북구,송중동,,창문여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\송중동과외\창문여자중과외\index.html,high,true,정상
school,서울특별시,강북구,수유동,,강북중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\수유동과외\강북중과외\index.html,high,true,정상
school,서울특별시,강북구,수유동,,수유중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\수유동과외\수유중과외\index.html,high,true,정상
school,서울특별시,강북구,수유동,,인수중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\수유동과외\인수중과외\index.html,high,true,정상
school,서울특별시,강북구,수유동,,혜화여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\수유동과외\혜화여자고과외\index.html,high,true,정상
school,서울특별시,강북구,수유동,,화계중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\수유동과외\화계중과외\index.html,high,true,정상
school,서울특별시,강북구,우이동,,서라벌중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강북구과외\우이동과외\서라벌중과외\index.html,high,true,정상
school,서울특별시,강서구,공항동,,공항중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\공항동과외\공항중과외\index.html,high,true,정상
school,서울특별시,강서구,공항동,,송정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\공항동과외\송정중과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,덕원여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\덕원여자고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,덕원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\덕원중과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,명덕고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\명덕고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,명덕여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\명덕여자고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,명덕여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\명덕여자중과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,명덕외국어고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\명덕외국어고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,수명고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\수명고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,수명중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\수명중과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,화곡고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\화곡고과외\index.html,high,true,정상
school,서울특별시,강서구,내발산동,,화곡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\내발산동과외\화곡중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,경복여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\경복여자고과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,대일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\대일고과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,등명중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\등명중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,등원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\등원중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,등촌고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\등촌고과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,등촌중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\등촌중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,마포고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\마포고과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,마포중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\마포중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,백석중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\백석중과외\index.html,high,true,정상
school,서울특별시,강서구,등촌동,,영일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\등촌동과외\영일고과외\index.html,high,true,정상
school,서울특별시,강서구,마곡동,,공항고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\마곡동과외\공항고과외\index.html,high,true,정상
school,서울특별시,강서구,마곡동,,마곡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\마곡동과외\마곡중과외\index.html,high,true,정상
school,서울특별시,강서구,마곡동,,마곡하늬중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\마곡동과외\마곡하늬중과외\index.html,high,true,정상
school,서울특별시,강서구,방화동,,방원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\방화동과외\방원중과외\index.html,high,true,정상
school,서울특별시,강서구,방화동,,방화중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\방화동과외\방화중과외\index.html,high,true,정상
school,서울특별시,강서구,방화동,,삼정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\방화동과외\삼정중과외\index.html,high,true,정상
school,서울특별시,강서구,방화동,,서울백영고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\방화동과외\서울백영고과외\index.html,high,true,정상
school,서울특별시,강서구,방화동,,한서고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\방화동과외\한서고과외\index.html,high,true,정상
school,서울특별시,강서구,가양동,,경서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\서울가양동과외\경서중과외\index.html,high,true,정상
school,서울특별시,강서구,가양동,,동양고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\서울가양동과외\동양고과외\index.html,high,true,정상
school,서울특별시,강서구,가양동,,성재중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\서울가양동과외\성재중과외\index.html,high,true,정상
school,서울특별시,강서구,가양동,,세현고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\서울가양동과외\세현고과외\index.html,high,true,정상
school,서울특별시,강서구,염창동,,염경중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\염창동과외\염경중과외\index.html,high,true,정상
school,서울특별시,강서구,염창동,,염창중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\염창동과외\염창중과외\index.html,high,true,정상
school,서울특별시,강서구,화곡동,,서울신정고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\화곡동과외\서울신정고과외\index.html,high,true,정상
school,서울특별시,강서구,화곡동,,한광고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\화곡동과외\한광고과외\index.html,high,true,정상
school,서울특별시,강서구,화곡동,,화원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\강서구과외\화곡동과외\화원중과외\index.html,high,true,정상
school,서울특별시,관악구,봉천동,,관악중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\관악구과외\봉천동과외\관악중과외\index.html,high,true,정상
school,서울특별시,관악구,봉천동,,구암고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\서울과외\관악구과외\봉천동과외\구암고과외\index.html,high,true,정상
